100
35	682
85	937
240	219
18	559
113	304
17	862
121	505
174	153
250	410
60	883
37	347
33	101
1	798
248	761
144	808
214	992
168	191
40	968
71	20
135	901
217	419
268	966
70	363
251	240
145	357
33	614
80	828
39	155
177	503
231	312
7	995
202	547
258	324
162	502
132	700
227	633
212	586
108	155
171	133
33	952
274	893
266	728
203	731
167	322
243	842
179	496
227	719
53	109
129	954
115	69
111	607
20	568
272	921
179	505
110	966
58	407
208	548
265	439
199	995
18	918
131	67
69	951
59	441
85	952
108	936
250	517
150	547
54	119
190	940
214	645
149	151
66	559
176	823
203	395
92	81
268	515
107	64
265	745
76	206
54	627
46	346
252	893
37	460
187	57
83	735
6	709
215	107
165	805
224	125
41	497
72	461
249	962
38	45
140	923
206	740
6	68
270	222
113	322
185	813
158	557
250	84
262	566
60	953
233	451
155	591
15	646
83	284
199	80
20	740
124	128
154	623
225	859
32	256
6	319
92	219
224	513
164	342
47	583
204	403
193	736
250	664
237	120
107	360
187	310
148	355
207	890
102	76
238	482
205	490
93	701
177	957
35	363
138	438
194	27
105	462
183	724
23	295
246	504
181	178
89	910
225	84
20	875
100	247
205	871
181	179
76	552
236	411
38	260
135	380
111	935
144	70
220	756
186	242
202	106
266	68
263	970
106	328
230	265
9	750
112	547
99	239
261	197
11	207
193	816
67	878
238	148
191	951
246	879
230	57
101	769
206	634
274	728
53	834
86	239
168	666
94	912
212	512
122	945
248	816
185	454
214	32
57	823
251	861
215	471
259	884
231	299
260	95
138	944
87	984
164	61
39	834
131	470
93	369
238	973
68	235
209	193
234	656
220	847
78	670
50	273
232	279
71	155
165	439
23	741
156	629
100	464
215	88
267	892
232	539
168	179
249	157
30	232
218	309
15	289
214	532
81	911
201	548
36	490
87	998
209	283
160	635
141	794
6	247
267	463
65	324
46	639
67	783
209	460
145	485
212	444
11	392
229	707
10	793
268	544
12	74
83	600
173	506
66	978
55	736
163	526
4	287
181	874
21	891
29	338
68	80
106	561
164	291
35	702
63	8
247	993
24	212
242	762
267	519
47	770
222	318
230	950
127	319
104	367
14	931
94	570
144	445
216	160
10	846
166	443
82	336
172	529
16	635
88	996
22	38
192	762
62	395
100	738
135	735
53	175
56	41
30	427
94	372
63	511
98	405
53	950
228	495
56	454
206	827
86	533
140	411
3	930
237	885
29	104
127	381
202	488
133	700
213	599
72	53
79	779
177	80
58	941
180	165
132	296
250	860
93	401
247	148
68	641
223	684
32	562
96	311
230	549
7	261
232	835
62	85
168	483
97	399
