100
128	131
105	439
13	414
93	935
112	517
42	714
165	188
133	600
137	980
91	821
110	718
9	468
47	82
116	170
60	318
23	286
172	247
40	200
80	891
126	167
62	950
94	100
137	359
17	97
121	839
106	605
100	583
43	182
131	833
35	497
123	74
171	664
71	41
23	253
12	360
78	682
136	255
61	156
3	638
76	183
164	72
24	664
27	307
146	99
99	450
156	674
136	421
58	912
142	60
133	585
40	324
2	204
138	181
77	433
100	398
15	164
91	892
50	633
120	98
39	815
128	425
164	566
81	418
90	149
170	290
36	822
121	624
112	432
8	299
95	962
67	952
11	826
44	455
129	365
150	52
6	349
115	508
53	8
154	342
6	946
91	221
140	991
128	64
151	830
54	120
146	763
93	639
108	624
149	903
3	347
160	177
141	53
113	874
24	27
79	19
59	319
11	151
121	581
72	758
5	476
122	59
33	666
168	687
28	962
139	902
39	221
103	947
85	702
127	851
162	622
141	708
34	827
163	308
27	485
100	527
8	753
33	590
162	914
102	834
81	992
111	813
46	971
170	409
138	195
35	953
107	399
155	542
9	122
6	607
86	504
87	457
35	240
24	798
146	456
121	622
56	392
49	56
40	55
46	845
163	102
172	473
50	641
74	258
95	130
69	514
104	977
119	25
40	37
106	186
21	636
109	574
75	385
44	582
73	202
45	825
4	961
70	664
82	864
72	841
28	5
169	462
6	745
79	111
135	609
69	740
127	360
155	214
126	643
8	72
36	693
81	807
13	914
163	160
104	687
139	685
113	32
103	563
78	603
74	814
145	954
109	700
71	725
161	141
95	441
34	187
166	336
103	850
39	175
44	966
16	785
151	972
85	753
8	12
163	882
103	600
75	649
65	617
111	342
65	877
107	329
160	107
97	906
42	716
67	847
94	67
69	134
64	237
105	776
103	738
137	466
64	879
95	726
165	639
79	980
43	120
129	518
122	543
148	574
4	793
159	188
94	32
132	662
127	449
5	530
152	165
161	724
155	443
142	285
99	999
170	140
134	112
84	222
78	448
105	993
139	307
114	228
42	592
88	23
92	75
86	932
131	395
114	613
61	593
55	457
94	2
5	443
59	413
57	609
145	252
91	88
72	365
44	945
141	813
140	411
94	315
32	371
166	731
38	349
14	994
171	411
129	32
16	802
155	593
154	177
112	442
148	383
24	417
150	974
42	764
39	125
120	181
16	935
154	352
102	452
92	443
132	561
143	813
142	514
150	740
91	273
113	625
150	268
134	522
72	629
90	638
38	747
48	45
142	361
17	933
85	535
101	171
100	746
164	978
91	772
18	5
3	768
159	121
80	951
10	799
162	157
49	672
118	24
150	831
83	952
1	139
94	620
34	333
3	356
155	916
76	121
5	788
143	824
16	950
78	408
104	272
113	381
125	353
45	718
31	929
1	969
22	993
103	574
133	866
70	568
28	687
51	128
107	190
86	603
97	442
4	755
82	64
162	492
109	2
1	792
139	677
79	91
53	40
72	866
71	45
134	92
120	876
24	720
88	553
61	245
157	620
93	940
9	122
173	118
30	594
95	886
145	470
16	128
100	99
52	144
169	515
161	521
123	386
10	22
48	47
18	152
153	306
11	978
91	511
77	581
75	445
12	904
114	452
133	426
58	764
93	782
106	271
140	643
11	239
90	467
80	562
90	186
91	929
171	416
35	983
106	677
9	857
4	124
18	24
119	958
141	75
61	92
39	154
71	257
33	402
8	300
52	421
113	768
69	298
72	441
77	105
113	86
37	214
90	224
174	125
137	948
157	191
46	70
70	496
71	446
153	749
91	164
156	177
13	696
82	627
91	736
163	555
130	414
41	413
40	739
128	604
23	230
44	406
158	153
130	619
29	740
159	277
55	836
99	424
95	885
164	206
11	470
126	612
169	969
1	733
102	746
6	769
128	243
87	50
31	526
61	797
16	55
78	1
122	373
35	211
163	615
78	478
6	362
151	837
143	513
68	992
141	739
108	667
96	96
68	155
127	38
64	792
43	613
74	351
175	195
133	828
21	881
18	359
103	532
134	990
155	605
72	205
23	508
41	694
112	403
68	786
148	289
110	598
5	697
145	523
114	816
159	786
111	724
174	426
104	780
65	20
133	359
112	823
107	677
36	476
129	426
86	348
167	423
53	365
45	146
76	942
175	90
170	642
90	771
72	17
38	832
160	313
96	952
128	313
136	661
142	485
113	186
166	303
77	412
172	751
38	542
127	40
106	515
98	816
42	853
46	868
21	150
170	723
80	423
21	950
75	201
86	935
147	952
166	583
167	269
101	734
70	959
77	564
157	244
60	720
136	84
52	845
157	111
120	926
130	351
67	305
126	580
17	324
11	703
29	505
21	203
28	530
81	13
7	951
67	42
16	151
99	29
148	819
45	871
107	734
70	527
17	855
10	545
88	262
14	385
25	891
90	618
94	187
23	474
162	401
7	154
4	824
171	695
6	773
129	866
71	606
55	792
150	601
169	447
117	230
138	327
43	781
156	784
81	305
110	383
70	580
54	298
167	325
135	844
152	30
77	648
10	141
52	822
39	118
139	433
91	948
110	387
127	684
16	758
32	198
15	266
103	799
3	912
10	757
80	373
152	179
114	473
51	914
68	566
16	719
17	330
32	118
92	282
86	591
154	687
135	117
17	496
125	666
82	530
138	953
68	267
166	93
46	824
37	738
19	919
126	82
152	87
108	469
140	356
160	372
102	613
110	526
56	673
89	262
68	666
155	402
46	109
100	967
40	481
90	121
159	869
117	1
144	577
54	904
120	238
31	805
82	423
125	958
24	273
63	564
62	621
122	769
72	623
136	207
147	497
5	380
17	190
174	613
84	108
38	633
129	545
15	608
42	526
26	242
169	393
14	81
67	656
92	197
38	150
68	781
139	102
4	817
39	174
68	122
31	469
33	216
132	313
41	246
26	20
31	392
35	822
14	930
116	268
152	958
36	271
81	165
174	55
108	115
169	202
2	394
151	304
121	622
37	213
172	973
54	788
148	589
161	985
32	745
11	407
169	822
1	867
89	283
171	51
140	663
12	474
70	359
123	407
156	342
14	502
38	24
107	689
61	858
9	921
11	45
88	718
37	970
133	740
157	441
161	611
118	690
88	161
