100
25	21
94	629
45	607
123	92
142	803
9	750
107	219
174	850
148	878
36	8
209	389
116	534
91	755
8	396
221	249
55	491
222	773
177	595
116	448
102	301
27	582
9	893
54	626
42	90
19	260
101	578
138	629
204	540
223	348
210	962
32	60
54	811
212	453
214	312
72	955
40	456
173	169
87	943
8	90
56	184
161	213
49	605
25	774
169	558
115	392
195	870
44	165
211	808
179	341
47	931
204	755
115	698
184	747
121	189
38	281
31	786
88	328
212	685
215	295
170	229
113	661
108	897
172	738
134	954
105	347
102	720
95	545
119	845
204	392
39	423
176	64
102	943
183	262
155	677
96	680
88	328
174	21
218	541
83	526
139	340
200	892
151	659
92	424
221	714
181	665
47	476
126	15
66	16
224	237
136	631
85	355
144	110
165	695
42	482
109	891
34	644
35	248
81	675
104	713
176	706
24	177
166	55
28	790
87	210
38	871
175	478
163	863
189	949
209	711
59	100
85	975
110	779
105	298
42	400
112	465
79	706
138	772
151	883
174	147
39	303
151	975
59	392
26	23
138	211
33	797
104	157
191	606
91	769
204	459
225	166
210	402
128	27
207	58
100	991
9	313
87	632
28	552
216	801
131	258
159	671
86	872
94	262
72	409
174	538
214	523
178	676
94	863
106	961
170	500
197	571
82	672
131	731
187	246
202	904
176	912
95	416
125	582
94	148
106	195
182	748
93	593
163	497
183	8
48	533
214	931
47	178
34	402
104	208
60	711
37	377
81	679
171	65
57	956
63	207
66	888
190	207
199	199
69	350
159	961
183	960
93	305
221	595
64	568
145	834
27	22
90	796
140	542
16	293
202	480
60	840
122	378
162	53
211	124
17	852
16	946
83	229
12	242
53	436
79	355
167	775
81	874
82	555
3	773
178	772
12	998
56	731
160	521
192	527
61	985
134	440
32	153
215	17
2	528
3	368
152	109
208	805
115	741
113	513
136	332
184	377
185	276
105	274
81	232
45	233
127	894
121	435
40	92
71	292
139	280
112	450
191	109
115	596
74	9
26	404
22	410
163	74
156	129
92	897
84	842
206	630
178	252
126	784
146	867
29	422
128	413
27	986
20	795
213	827
41	827
156	132
112	442
66	680
26	760
221	786
203	926
16	966
39	838
23	703
46	996
158	308
34	200
90	507
212	800
137	676
210	683
106	160
182	581
31	989
144	812
64	403
207	879
167	684
168	133
170	312
191	859
101	902
134	142
110	92
212	2
171	52
220	721
203	669
10	85
68	157
98	788
111	62
148	593
104	474
58	730
171	489
122	89
60	444
43	915
178	782
40	465
168	150
5	200
168	187
109	136
173	412
118	290
65	898
54	119
217	743
90	830
192	971
182	884
174	726
96	387
46	423
123	404
42	376
54	719
166	980
194	637
50	678
37	303
74	20
210	527
119	16
21	944
169	593
172	213
72	624
88	768
11	934
121	563
176	111
101	519
47	754
183	415
187	943
222	573
4	712
89	115
210	745
14	974
207	180
144	941
27	699
160	218
99	261
55	528
74	927
95	953
78	790
9	573
185	257
98	496
184	713
207	907
195	421
55	707
79	684
190	961
31	112
66	391
50	972
37	198
15	101
36	137
129	53
215	487
123	930
51	767
132	881
180	728
67	981
135	838
53	292
210	138
173	126
186	740
81	344
62	176
174	593
195	501
140	499
141	459
181	360
149	329
168	752
147	614
107	917
129	43
103	517
56	52
134	363
4	745
109	559
139	64
96	35
89	510
168	759
73	398
92	46
192	856
118	582
163	124
75	788
181	134
1	448
81	769
42	922
181	727
75	596
209	911
158	40
163	970
185	59
201	701
142	733
211	20
123	918
214	505
160	166
87	577
40	159
179	898
28	642
41	95
48	422
7	916
11	848
23	435
92	196
159	120
60	92
8	197
207	987
24	818
95	142
174	549
174	184
158	858
47	608
72	539
122	4
158	533
3	185
1	250
22	579
11	893
220	630
10	11
