100
15	49
102	338
155	776
58	285
82	106
140	654
126	391
172	391
187	567
57	851
87	618
9	711
156	817
84	885
174	655
136	644
78	143
166	712
33	112
76	464
156	877
141	797
115	572
27	232
160	835
87	193
171	10
52	202
82	143
16	383
103	935
124	207
75	594
36	151
106	123
65	262
86	598
150	21
45	946
109	753
64	602
109	18
179	396
71	456
36	150
2	675
4	193
163	391
109	225
177	372
175	371
31	599
150	807
38	358
180	342
160	151
104	473
198	908
168	988
28	932
161	241
11	423
140	36
72	978
107	706
26	394
138	55
4	448
120	963
48	832
137	162
63	835
197	561
104	883
14	573
38	16
143	763
48	521
116	886
66	680
99	924
112	377
60	358
2	61
27	730
184	678
46	92
4	126
110	986
19	388
152	949
85	314
45	741
158	644
137	17
63	362
44	876
144	348
120	500
155	126
5	131
117	710
169	188
77	6
98	156
144	661
154	723
145	621
98	925
192	799
80	519
125	820
119	694
182	82
142	837
177	195
184	90
81	621
132	221
47	812
159	528
37	754
6	848
178	121
99	651
67	71
33	95
61	663
7	797
64	759
92	657
94	234
192	596
195	827
183	455
112	544
139	989
79	940
134	875
103	521
164	993
34	391
17	418
79	697
193	643
52	795
147	798
20	445
140	636
156	240
125	375
149	568
101	649
62	120
147	308
110	575
195	913
18	163
151	266
46	831
137	818
118	545
161	808
54	154
190	662
52	233
46	11
160	666
102	91
149	235
103	724
155	418
41	812
189	837
164	536
143	322
103	97
37	530
97	400
24	938
140	435
72	603
159	228
57	174
37	10
22	313
9	449
32	676
91	478
97	552
53	154
26	506
173	950
63	357
28	89
173	261
69	538
137	408
33	37
131	284
176	545
67	416
158	602
119	860
102	729
187	917
150	317
98	53
80	964
130	984
114	112
14	65
124	441
188	735
13	903
162	794
160	843
44	807
191	113
53	194
93	300
183	746
110	279
95	381
34	651
151	327
150	235
56	357
92	192
69	964
128	986
73	943
159	752
136	843
181	211
185	713
20	726
83	466
124	279
162	564
195	399
60	30
7	606
58	240
89	366
115	694
109	584
85	576
63	703
93	202
73	30
132	851
104	914
199	456
132	935
161	517
52	118
97	327
35	879
84	629
96	210
42	397
45	513
54	53
17	352
13	583
183	77
132	179
95	326
147	638
185	301
54	528
60	7
192	934
4	73
139	791
4	500
29	926
101	811
108	404
37	208
18	22
62	16
113	20
78	6
165	341
35	481
192	182
56	512
121	665
102	967
27	62
25	309
153	916
142	686
101	765
197	721
190	735
150	990
200	421
77	657
62	417
53	766
55	315
24	916
155	56
58	62
171	923
67	422
122	791
13	832
2	863
49	784
189	720
180	44
37	634
139	990
156	755
62	140
157	769
154	676
135	425
94	107
36	119
70	88
127	969
101	54
49	99
5	135
160	36
87	739
49	401
182	193
105	889
56	157
10	34
172	807
29	765
200	510
110	889
99	602
34	638
55	904
15	471
148	245
139	948
62	55
8	286
142	875
123	748
200	275
70	483
157	716
157	853
78	488
97	756
166	401
20	795
91	741
189	930
41	100
9	369
50	5
88	553
34	370
172	496
93	13
27	268
135	120
173	864
41	738
41	271
180	916
45	745
124	667
57	379
185	665
52	96
10	331
116	855
123	4
126	569
145	314
196	289
105	582
30	4
190	498
68	888
180	140
86	836
187	469
73	259
126	371
96	434
112	130
144	345
17	787
123	6
197	376
131	280
11	753
157	739
154	133
117	837
25	387
2	970
99	230
82	345
25	61
12	17
173	338
52	681
103	809
80	229
102	649
135	447
199	585
104	324
20	438
49	535
142	910
51	944
170	301
155	885
56	365
91	377
171	901
95	184
30	67
106	546
183	186
195	157
125	268
185	82
13	675
183	981
186	737
186	113
109	838
120	707
68	50
172	217
170	716
98	985
151	342
168	192
122	869
189	116
72	569
12	549
196	149
19	324
145	307
76	547
6	395
105	586
181	552
171	613
72	465
193	462
138	914
24	906
185	34
88	249
94	969
185	217
168	451
143	346
141	346
39	74
47	620
87	348
155	703
131	993
81	619
101	10
181	720
172	447
160	82
84	56
18	272
112	671
166	758
162	264
188	587
186	16
81	202
148	54
155	988
200	263
46	694
92	542
54	507
157	182
9	174
121	976
42	723
109	983
106	74
52	903
110	155
24	403
2	625
8	362
62	781
61	185
198	836
50	946
35	458
145	600
110	968
155	483
79	360
46	958
