100
58	921
60	207
71	635
7	34
23	838
86	405
60	79
42	373
91	304
18	778
79	104
28	675
89	876
18	63
62	305
25	411
37	19
26	959
27	279
32	327
59	123
32	87
100	761
92	359
71	208
10	886
79	80
59	876
76	935
15	81
10	864
95	260
21	151
78	660
45	314
3	785
32	294
47	239
18	80
49	703
21	714
17	313
14	814
20	912
77	848
30	203
93	781
93	535
90	15
20	8
59	735
99	293
73	378
56	611
40	732
97	146
52	269
92	338
6	433
61	982
90	643
75	667
97	309
65	633
89	519
19	386
11	79
27	305
72	790
71	889
52	561
55	473
16	839
84	537
62	706
81	860
58	744
43	249
94	485
92	865
55	520
13	734
17	155
27	106
72	149
79	629
26	836
12	570
72	830
51	744
44	326
1	705
59	790
99	600
36	478
84	735
28	653
74	272
55	536
67	963
40	745
50	530
84	115
80	785
92	21
29	811
100	827
21	722
70	853
31	210
4	434
44	15
23	741
53	303
89	915
48	352
86	431
46	682
87	651
81	880
76	372
4	658
82	871
71	278
25	898
23	940
14	986
80	936
56	674
30	366
60	937
94	595
96	640
61	104
58	348
4	649
41	276
30	757
17	633
94	174
20	50
28	202
11	678
71	407
71	323
21	825
36	31
43	131
48	207
35	598
9	450
68	445
34	192
31	22
2	450
6	929
43	288
27	578
43	336
65	384
97	464
98	72
59	351
39	441
21	467
20	433
9	237
41	960
68	319
14	212
68	393
52	207
71	915
100	335
84	351
12	478
12	287
69	177
22	801
64	230
47	173
33	778
39	496
10	955
26	535
93	851
81	686
47	340
39	546
86	137
72	918
14	871
33	332
79	881
60	74
99	249
13	367
47	80
99	102
99	184
66	631
17	890
53	313
48	757
85	222
73	564
60	580
33	394
84	111
96	313
100	235
3	86
63	220
34	519
90	279
7	62
30	741
2	553
38	993
20	501
1	557
17	997
89	257
61	264
74	185
96	128
70	105
12	58
4	482
87	849
4	765
19	740
93	351
44	260
72	89
28	758
3	21
79	889
63	271
79	65
55	814
37	657
89	317
70	462
37	659
35	232
22	358
37	297
94	127
6	751
32	246
92	508
48	264
68	708
21	560
87	145
66	874
22	461
81	971
16	642
11	507
31	728
7	694
85	863
80	220
44	270
22	654
24	247
23	713
15	781
56	197
1	381
75	489
10	855
91	437
92	39
86	935
70	761
88	571
19	603
50	907
96	924
65	764
36	703
90	961
12	125
6	563
58	514
83	127
68	613
46	876
7	156
42	924
20	37
57	849
51	330
59	98
74	606
88	625
62	941
26	63
54	677
58	161
32	324
100	890
58	114
55	625
28	503
91	554
47	851
61	911
52	353
7	652
90	442
20	194
47	512
96	827
99	645
26	839
14	168
37	391
67	854
74	730
6	325
3	224
6	795
27	862
33	606
66	857
6	213
89	787
51	123
40	549
1	854
49	221
17	471
58	881
70	581
47	293
37	731
47	87
68	485
61	900
70	421
12	531
87	733
44	434
100	606
55	10
90	415
74	374
36	791
50	898
64	826
81	929
90	903
35	855
12	692
12	221
53	229
90	498
65	348
53	719
99	646
84	38
88	291
77	158
64	563
52	567
80	221
63	52
6	942
81	847
76	34
44	325
36	932
75	355
90	695
42	690
38	564
26	771
77	179
66	918
23	935
35	4
67	191
45	597
1	680
53	231
89	950
54	866
66	376
56	465
39	303
5	82
25	356
24	702
51	933
15	368
28	708
