100
29	394
109	529
70	146
167	411
182	9
56	584
165	484
85	3
155	897
107	649
125	89
21	141
183	350
188	491
88	12
125	935
106	372
58	411
133	113
153	805
191	411
181	726
71	422
148	884
33	56
59	90
1	33
144	199
118	858
93	762
193	647
102	859
167	626
150	221
132	565
102	450
119	312
37	200
127	579
155	683
42	610
102	714
128	922
34	510
86	71
188	338
177	762
133	642
117	347
141	959
142	610
115	734
9	548
94	864
77	145
185	772
130	711
84	623
32	606
79	650
26	242
20	627
107	980
39	468
165	87
35	319
166	987
191	224
136	616
32	991
35	792
123	729
50	582
76	662
27	896
70	263
38	642
185	350
195	125
198	437
168	116
137	747
164	699
32	548
145	477
52	322
102	446
43	794
88	957
176	591
153	934
17	442
18	859
123	750
82	104
26	84
103	5
163	716
24	113
183	414
110	604
164	109
70	796
36	766
32	766
124	82
91	1
176	977
157	856
149	823
145	288
17	375
73	24
129	224
168	566
19	805
22	48
134	688
59	622
138	51
127	431
47	820
33	463
112	632
76	770
46	378
153	422
70	675
66	144
105	679
140	533
159	680
14	565
14	62
177	54
161	927
84	1
167	718
48	875
5	678
23	293
62	31
69	926
31	964
34	954
22	191
200	734
71	815
109	919
57	813
119	859
152	689
199	124
2	895
116	115
45	965
179	575
46	300
187	636
192	446
110	326
193	124
154	420
81	557
138	462
52	472
39	990
62	600
46	394
17	710
1	60
139	375
1	720
10	131
107	376
82	673
179	90
113	682
141	776
155	512
151	170
192	542
76	926
112	286
148	113
14	537
11	17
126	982
28	456
58	43
134	997
120	965
137	69
56	356
90	164
146	247
127	264
47	773
176	938
80	291
23	199
61	704
102	338
4	366
133	463
168	618
151	436
181	259
181	829
112	689
98	292
184	110
82	110
51	617
22	486
13	754
140	354
7	273
7	981
155	210
4	949
52	898
99	705
105	260
16	656
18	597
99	758
74	635
123	594
63	420
7	895
191	383
90	317
54	849
124	103
188	597
56	927
112	843
4	822
89	255
56	874
113	199
21	643
145	844
11	132
199	763
170	391
77	626
8	185
126	259
141	558
193	75
35	88
125	997
179	187
100	631
114	593
151	272
93	522
66	246
24	947
191	265
138	941
191	611
