100
127	804
171	513
81	262
175	816
74	632
142	532
96	369
122	761
175	472
160	111
87	94
41	733
82	757
83	739
170	786
92	170
137	914
139	809
25	894
47	673
16	383
105	438
132	950
173	990
100	468
18	924
33	276
17	651
167	373
29	139
128	154
116	944
165	951
9	369
144	287
155	767
21	891
109	105
60	293
128	593
119	45
33	957
156	425
35	232
93	334
172	605
69	289
80	161
171	766
127	154
130	247
43	647
76	257
30	806
15	15
63	938
25	92
148	116
50	441
164	269
75	419
18	521
100	4
173	690
106	937
158	926
6	552
108	321
125	934
77	987
131	496
144	412
29	685
58	708
56	313
13	150
19	336
121	23
48	162
26	799
158	3
73	717
132	860
147	413
156	665
172	531
130	346
24	865
172	834
13	418
158	246
34	262
91	983
99	766
142	9
56	239
152	967
85	61
43	796
30	217
112	73
142	359
101	173
82	239
99	850
124	740
7	828
138	547
13	140
136	875
10	768
117	434
118	939
163	194
5	257
171	358
44	255
35	285
116	92
138	826
174	593
163	941
117	410
14	992
54	360
83	732
22	354
171	87
175	166
161	644
12	39
139	445
53	784
31	614
69	875
24	956
156	31
72	369
23	575
48	118
121	37
102	119
27	226
153	620
19	382
100	799
72	922
81	422
105	959
32	184
85	334
79	349
83	843
97	970
121	100
24	74
166	574
10	247
12	325
86	304
29	586
156	612
37	909
92	819
57	693
147	467
109	385
135	939
67	228
60	853
64	573
68	219
81	916
147	286
130	233
37	966
110	700
144	281
154	929
3	505
88	585
37	548
164	346
66	477
39	146
118	148
85	772
11	132
27	601
169	226
90	846
172	474
163	650
163	98
91	900
81	795
109	113
17	954
119	226
35	742
94	404
166	219
19	316
57	161
69	790
98	951
120	169
41	309
39	3
39	638
2	975
69	968
6	737
175	234
46	388
12	820
67	136
121	600
118	784
4	768
17	356
90	606
93	991
71	250
50	385
111	644
27	403
25	861
48	373
14	564
1	883
50	746
14	636
7	721
110	419
62	995
82	931
128	727
120	319
7	693
150	716
91	888
54	154
162	190
87	968
128	183
28	510
130	979
118	436
43	730
5	937
85	808
120	912
88	359
167	952
87	514
43	379
71	530
120	801
152	132
145	499
101	64
69	614
73	275
167	853
139	263
149	620
48	934
62	351
149	194
100	834
97	844
173	656
39	426
104	160
90	779
11	783
36	945
125	900
3	547
27	878
112	686
1	259
105	149
26	810
158	607
153	90
108	17
149	385
36	824
45	123
17	393
159	937
137	557
130	469
12	45
125	753
109	902
127	109
66	146
64	440
128	647
74	371
6	586
69	280
74	514
139	984
118	271
67	831
142	70
131	735
79	208
87	768
82	425
120	656
113	635
81	376
111	98
90	242
120	946
23	815
89	898
153	3
81	833
119	30
108	656
124	371
146	492
101	864
118	462
153	5
159	922
160	120
35	290
78	568
81	783
150	230
2	211
82	363
32	247
27	788
27	538
8	28
144	417
61	288
175	46
174	974
84	942
19	441
91	713
150	987
34	801
104	761
24	556
169	292
76	396
137	939
85	792
151	514
41	954
92	817
175	478
56	385
171	699
37	817
54	178
90	922
72	803
44	981
102	942
68	149
62	47
43	35
67	412
105	824
142	891
157	722
3	345
55	79
40	771
148	756
115	582
42	803
36	636
27	508
50	620
16	526
76	203
67	157
138	457
145	847
82	183
45	734
11	670
86	953
12	996
160	902
171	551
34	928
90	421
23	811
35	608
159	519
124	669
78	322
164	387
49	122
71	93
118	576
124	7
71	874
129	414
40	788
106	418
130	248
57	144
65	764
40	673
109	262
174	353
53	118
58	417
82	285
115	71
95	667
95	74
18	113
23	57
145	524
134	32
11	926
49	378
4	252
160	469
90	273
39	280
2	642
142	176
119	8
146	445
151	394
2	640
105	269
128	285
81	356
66	817
125	836
47	112
168	465
143	47
138	92
145	988
9	362
124	989
158	936
129	110
75	169
12	420
170	33
79	656
143	624
30	524
43	671
42	524
172	826
29	297
40	699
156	323
135	239
115	376
137	589
7	355
73	506
38	953
111	248
105	465
66	978
16	421
168	469
43	255
139	423
36	374
129	236
133	931
76	177
124	654
14	203
54	929
165	38
157	409
140	613
85	626
147	1000
68	690
97	413
144	310
164	947
62	390
138	731
13	154
134	548
57	37
172	116
96	912
97	218
131	36
80	563
66	409
64	703
169	53
29	952
12	385
156	285
25	527
76	425
57	173
167	810
37	400
150	570
5	947
2	807
28	67
29	207
49	843
22	991
88	410
152	904
72	787
7	659
135	944
48	483
109	311
133	856
139	166
21	696
170	823
144	905
107	932
123	922
82	639
126	727
117	734
14	368
20	329
136	186
121	93
6	977
81	47
9	108
87	963
90	115
24	199
140	615
69	119
33	477
92	395
44	447
40	766
75	466
75	971
74	737
9	140
57	705
105	942
16	851
98	908
45	673
37	795
59	996
169	289
137	646
175	323
59	68
90	232
128	200
84	213
81	953
115	769
120	561
99	238
16	842
53	204
1	613
140	129
107	175
171	487
1	327
40	152
64	349
21	88
1	931
14	237
139	308
126	828
13	94
37	355
165	10
164	191
3	581
108	546
112	239
22	584
129	206
95	406
30	880
58	635
54	325
152	454
132	758
12	42
128	340
69	535
12	988
21	892
91	336
65	260
134	905
165	455
90	888
108	467
67	494
163	882
5	735
19	141
76	276
26	683
88	469
162	404
169	804
122	504
34	325
45	954
34	949
121	862
57	714
120	519
66	974
116	832
34	184
140	355
29	512
30	935
99	636
145	99
129	968
140	85
1	286
171	559
18	562
54	284
145	106
92	901
18	974
96	332
133	165
30	401
88	992
4	70
51	598
66	979
138	161
112	758
64	667
14	26
81	376
55	717
104	168
94	859
57	186
124	764
46	712
81	678
73	554
54	494
170	826
42	528
120	746
77	938
25	544
60	507
38	690
115	773
127	861
19	902
21	950
149	181
46	972
7	405
33	507
174	348
131	85
93	86
63	618
152	386
97	8
169	771
12	115
158	733
86	425
42	803
