100
4	411
31	711
140	387
8	108
73	28
4	148
52	864
11	711
26	416
28	105
42	189
46	98
10	92
9	26
38	644
100	525
74	705
58	56
54	714
63	163
67	321
128	781
108	246
3	223
22	748
15	522
8	100
12	96
11	498
118	403
84	416
10	646
114	203
94	490
22	51
142	855
55	61
36	607
129	182
117	35
87	319
29	780
10	648
148	8
57	800
133	438
114	716
51	518
141	610
28	253
137	351
150	370
95	656
79	312
88	228
6	647
15	113
144	595
40	535
114	12
88	332
9	558
76	997
143	448
4	589
109	4
17	452
128	17
89	189
36	186
32	191
141	1
145	984
74	843
70	676
104	519
114	602
14	585
60	763
96	568
48	77
135	961
108	583
143	326
63	341
73	254
132	17
140	285
143	463
142	226
34	794
126	95
64	949
125	629
124	783
107	327
99	702
88	87
129	486
124	352
61	156
88	410
120	631
54	446
124	833
111	662
119	279
107	687
139	913
133	155
12	688
25	520
96	909
59	525
50	310
124	524
91	806
66	895
33	849
41	213
83	530
19	772
62	213
147	491
148	533
21	850
103	969
127	408
91	573
81	169
33	869
75	54
16	828
98	67
131	219
147	210
74	528
122	960
14	459
73	986
118	942
33	299
122	940
128	1000
95	112
16	946
111	833
95	664
126	633
9	719
2	659
91	131
131	320
126	239
141	538
68	309
101	969
115	368
96	781
95	48
112	416
141	56
2	670
5	145
100	998
19	848
45	270
43	243
26	237
52	463
76	459
140	847
64	436
89	481
100	156
122	436
110	906
120	888
45	532
58	181
55	520
84	182
9	275
79	1000
46	291
37	346
56	340
138	149
80	451
38	460
95	741
61	847
130	633
65	178
41	828
108	620
70	761
23	316
31	23
60	164
18	811
57	545
122	981
96	186
134	14
52	492
40	149
114	955
115	193
58	623
126	589
148	904
25	280
86	809
39	854
128	569
70	266
83	904
147	533
48	270
113	762
125	115
123	441
17	771
139	773
5	801
89	450
135	295
24	297
66	770
24	726
52	733
73	788
79	645
105	168
46	307
57	394
11	844
47	449
7	118
71	135
25	618
1	677
105	364
38	450
43	620
96	561
120	2
75	142
23	885
37	126
3	460
75	805
110	708
1	752
122	536
111	849
136	887
138	627
79	471
132	94
15	952
4	29
21	141
39	361
85	915
83	713
118	316
48	627
110	636
41	891
150	530
139	450
115	602
38	653
67	515
52	589
142	385
89	113
22	931
132	730
60	362
59	437
29	598
88	299
77	14
57	92
47	700
69	732
81	674
17	867
100	865
57	602
97	368
110	374
150	532
98	99
67	904
71	862
121	796
146	596
60	151
86	554
43	125
130	407
48	814
126	228
89	792
134	61
45	345
109	929
31	808
88	874
149	303
32	338
42	124
96	21
9	187
100	547
15	590
26	265
4	602
30	485
81	191
25	650
13	989
126	545
32	505
51	614
34	829
19	53
58	187
21	725
61	272
73	935
109	758
59	63
150	18
107	89
115	381
84	356
42	398
109	449
140	181
119	932
81	564
112	894
130	157
113	234
103	316
99	255
25	832
104	190
131	152
3	45
68	621
66	809
128	312
92	552
146	120
132	533
141	913
49	659
6	286
1	925
11	769
132	785
5	402
126	985
37	933
72	576
12	566
99	18
129	59
29	869
94	785
7	656
94	244
110	720
40	702
71	516
140	873
78	901
74	108
145	996
13	921
66	414
139	510
20	136
72	688
90	586
15	223
142	896
7	807
93	622
12	654
22	392
32	441
54	517
31	149
124	883
56	495
15	577
114	505
47	145
11	810
79	347
14	400
24	184
133	830
8	810
7	332
36	848
89	18
14	790
48	120
95	741
61	458
7	711
150	195
115	278
90	906
108	437
53	461
75	244
137	792
125	677
131	251
21	997
73	135
81	898
137	823
44	635
103	571
75	485
58	571
37	81
77	662
21	683
150	460
135	216
108	601
141	400
119	117
127	976
146	851
4	751
136	861
21	504
46	319
145	170
126	948
32	202
130	965
31	472
51	661
146	922
133	37
73	368
49	79
26	915
135	23
92	163
65	938
41	445
59	495
98	453
82	81
50	844
112	484
7	113
147	326
40	964
149	323
81	43
5	464
133	7
81	607
135	752
83	277
99	293
122	13
71	332
58	13
104	765
34	399
13	112
16	897
54	308
86	131
99	609
9	157
30	889
83	845
70	807
86	26
35	193
109	954
60	90
106	128
41	626
115	488
124	182
47	938
40	568
99	612
80	634
68	627
70	23
80	623
87	121
121	393
23	662
144	896
99	757
24	520
25	862
99	157
33	725
68	620
60	667
62	690
115	806
132	548
103	763
33	890
6	76
108	398
40	916
22	754
50	378
104	720
30	586
73	336
104	340
73	994
17	361
109	499
99	590
143	632
25	616
102	631
124	4
150	742
11	376
30	447
74	466
119	500
113	543
6	546
128	180
134	57
40	240
24	299
42	563
24	851
12	766
8	249
131	924
80	250
13	834
59	420
101	235
116	873
107	320
110	260
121	188
12	21
43	296
80	930
20	778
70	821
81	453
76	513
98	32
12	170
85	201
44	123
62	260
41	916
72	448
119	512
11	337
88	960
17	687
141	893
125	462
65	348
87	755
134	542
137	787
59	120
53	557
130	889
105	785
2	761
103	404
127	616
10	863
119	702
